name,station,score,review,address,latitude,longitude
사운즈커피 프리미어 강남,강남역,4.1,77,서울 강남구 강남대로 358 강남358타워 1층,37.4950409,127.0297961
바나프레소 강남역점,강남역,3.9,67,서울 강남구 테헤란로 113 목화밀라트 1층,37.4989741,127.0295348
스타벅스 강남비젼타워점,강남역,3.9,90,서울 강남구 테헤란로2길 27 패스트파이브빌딩 1층,37.4965546,127.0296354
스타벅스 강남오거리점,강남역,3.8,93,서울 강남구 봉은사로2길 39 1~3층,37.5020948,127.0266668
투썸플레이스 강남대륭타워점,강남역,2.5,82,서울 강남구 강남대로 362 1층,37.4953381,127.0295533
스타벅스 강남역우송빌딩점,강남역,4.1,40,서울 서초구 서초대로73길 7,37.4981412,127.0253117
투썸플레이스 강남역중앙점,강남역,2.0,66,서울 강남구 테헤란로1길 16 삼원빌딩 2층,37.499438,127.0279387
스타벅스 아크플레이스점,강남역,4.1,63,서울 강남구 테헤란로 142 아크플레이스 1층,37.4997419,127.0348105
셀렉티드마롱,강남역,3.3,389,서울 강남구 테헤란로4길 37 1층,37.4961876,127.0308785
강남타로매니아,강남역,3.6,23,서울 강남구 테헤란로1길 30 용빌딩 3층,37.5002941,127.027525
스타벅스 국기원사거리점,강남역,4.3,73,서울 강남구 테헤란로 125 디에이성형외과빌딩 2층,37.499615,127.0316758
세븐클루스 강남1호점,강남역,1.8,382,서울 강남구 테헤란로2길 8 지하 1층,37.4976012,127.0287219
집사의하루 강남점,강남역,4.8,349,서울 강남구 봉은사로4길 32 3층,37.5027789,127.0266567
빽다방 신논현역점,강남역,3.8,53,서울 서초구 사평대로 367 수암빌딩 1층 101호,37.5043751,127.0231026
스타벅스 강남삼성타운점,강남역,3.7,94,서울 서초구 서초대로78길 24 1~2층,37.495627,127.0277213
공차 교보타워점,강남역,3.0,35,서울 서초구 서초대로77길 62 아이파크에비뉴 L1층 103~104호,37.5027479,127.023912
투썸플레이스 강남KI타워점,강남역,3.6,93,서울 서초구 강남대로69길 8 2층,37.5018395,127.0246454
로얄마카롱,강남역,4.4,102,서울 강남구 테헤란로25길 26 상준빌딩 3층,37.5022715,127.0354796
제로월드 강남점,강남역,4.4,1369,서울 서초구 서초대로73길 40,37.5009346,127.0245823
싸인이스케이프 강남시티점,강남역,5.0,314,서울 강남구 강남대로94길 67 도연빌딩 지하1층,37.50076809999999,127.0325425
클로리스 역삼GFC점,강남역,4.2,191,서울 강남구 테헤란로 152 강남파이낸스센터 지하1층,37.5001478,127.0362897
강남커피,강남역,3.1,26,서울 강남구 강남대로102길 13-5,37.5022982,127.0267351
헤이티 강남점,강남역,3.7,18,서울 강남구 강남대로 438 2층 210호,37.501652,127.0263751
커피빈 삼성전자강남사옥점,강남역,5.0,6,서울 서초구 서초대로74길 11 삼성전자빌딩 지하2층 208호,37.4966085,127.0269023
필메이트 강남점,강남역,3.0,262,서울 강남구 테헤란로1길 28 1~3층,37.5003324,127.0276548
더노벰버라운지 강남역KG타워점,강남역,,30,서울 강남구 테헤란로5길 7 KG타워 1층,37.4992638,127.0292461
더하우스1932,서울역,,362,서울 중구 만리재로35길 7,37.5555315,126.967393
팀홀튼 숭례문그랜드센트럴점,서울역,3.8,353,서울 중구 세종대로 14 L층,37.557877,126.9743793
스타벅스 서울역동자동점,서울역,4.0,44,서울 용산구 한강대로 372 KDB생명타워 지하1층,37.5515841,126.9728797
엘카페커피로스터스,서울역,4.2,193,서울 용산구 후암로 68 지하1층 1호,37.5519553,126.9770343
옵튼,서울역,4.5,165,서울 중구 만리재로 205-1 1층,37.5559077,126.9680524
포컬포인트,서울역,,1125,서울 용산구 청파로 387,37.5541996,126.9687561
커피앤시가렛,서울역,3.9,1172,서울 중구 서소문로 116 유원빌딩 17층 1706호,37.5626639,126.9740587
센터커피 서울역점,서울역,4.4,58,서울 중구 한강대로 405 4층,37.5562878,126.9694414
홍철책빵,서울역,3.1,537,서울 용산구 한강대로102길 57,37.5493986,126.9752444
스타벅스 서울역사점,서울역,3.8,112,서울 중구 한강대로 405 101호,37.5562878,126.9694414
커피스니퍼,서울역,4.1,262,서울 중구 세종대로16길 27 남양빌딩 1층 102호,37.5633771,126.978439
스타벅스 서울역서부점,서울역,4.0,43,서울 용산구 만리재로 202 1층,37.5549352,126.9684545
커피빈 남대문점,서울역,4.6,21,서울 중구 후암로 110 서울시티타워 1층,37.5542316,126.9740458
카페피크닉,서울역,3.7,195,서울 중구 퇴계로6가길 30 1층 102호,37.5569642,126.9781391
탐앤탐스 서울역점,서울역,2.8,5,서울 용산구 후암로 107 201호,37.5534081,126.9735517
커피빈 서울스퀘어점,서울역,3.7,18,서울 중구 한강대로 416 지하1층,37.5555215,126.9738608
스타벅스 숭례문점,서울역,3.7,35,서울 중구 세종대로 17 와이즈타워 1층,37.5587401,126.9731482
메가MGC커피 서울역점,서울역,3.3,46,서울 용산구 한강대로 403 근생빌딩 1층,37.5543311,126.9722088
스타벅스 연세세브란스점,서울역,4.6,32,서울 중구 통일로 10,37.5571284,126.9737732
소월길그집,서울역,4.7,51,서울 용산구 소월로2길 29,37.5537352,126.9767014
파스쿠찌 트윈시티남산점,서울역,4.4,20,서울 용산구 한강대로 366 1층,37.5508614,126.9727844
니트커피,서울역,5.0,60,서울 중구 소월로2길 30 남산트라팰리스 1층 107호,37.5538322,126.9757901
컴포즈커피 서울역부양빌딩점,서울역,3.7,8,서울 용산구 한강대로 397 부양빌딩 1층,37.5538133,126.9723478
스타벅스 남산단암점,서울역,3.6,27,서울 중구 소월로 10 단암빌딩,37.5585205,126.9754518
계단집,서울역,4.4,350,서울 중구 퇴계로6길 35,37.5569212,126.9792145
파스쿠찌 센트로서울점,서울역,4.2,143,서울 중구 한강대로 416 서울스퀘어 1층,37.5554652,126.9737482
빌라앰버시,서울역,4.4,167,서울 용산구 만리재로 198 1층,37.5548797,126.9680572
카페후암동,서울역,4.5,82,서울 용산구 후암로 33 1층,37.5487283,126.9775112
르풀,서울역,3.3,401,서울 중구 정동길 33 1층,37.5662178,126.9721631
커피앤시가렛 BCity점,서울역,3.8,162,서울 용산구 소월로2길 35 1층,37.5534449,126.9766985
로드샌드위치 서울역점,서울역,4.0,50,서울 중구 중림로 49 실로암빌딩 1층 101호,37.5577318,126.9686026
이디야커피 동자동점,서울역,3.0,11,서울 용산구 후암로 93 1층,37.5533423,126.9751213
고망고 숭례문점,서울역,5.0,22,서울 중구 세종대로 27,37.5592906,126.9741102
스타벅스 충정타워점,서울역,4.4,48,서울 서대문구 서소문로 21 충정타워 1층,37.5598507,126.964065
연남방앗간 서울역점,서울역,3.1,182,서울 중구 통일로 1,37.5559588,126.9715835
드로우 에스프레소바,서울역,4.8,348,서울 중구 청파로 453 1층,37.5598282,126.9679185
투썸플레이스 중구YTN점,서울역,4.5,24,서울 중구 세종대로5길 22 1층,37.5589838,126.972896
상향선,서울역,4.4,787,서울 용산구 청파로85길 33 1층,37.5524474,126.9672031
아프리쿠스,서울역,4.7,264,서울 용산구 청파로93길 35 1층,37.5538528,126.9671301
에슬로우커피 서울역점,서울역,3.8,16,서울 용산구 한강대로 372 센트레빌아스테리움 C동 1층 107호,37.5513303,126.9735251
김동훈커피,서울역,4.0,45,서울 중구 퇴계로 49 2층,37.5584387,126.9777966
K-SPOT 수국전망대 카페,서울역,4.2,125,서울 중구 남대문로5가 84-15 2층,37.5572789,126.9734969
스타벅스 대한상공회의소R점,서울역,4.3,81,서울 중구 세종대로 39,37.5605524,126.9738586
후암동단팥죽팥빙수 행복이가득한집,서울역,4.6,99,서울 용산구 후암로 21-2 1층,37.5477281,126.9777961
다락,서울역,4.1,44,서울 중구 덕수궁길 15 서울특별시청 서소문청사 13층,37.5643408,126.9756125
퀸즈베이커리카페,서울역,3.0,89,서울 중구 남대문로 30,37.56079390000001,126.9790435
투썸플레이스 CJ더센터점,서울역,5.0,4,서울 중구 소월로2길 12 제일빌딩 2층,37.5545389,126.9759165
매머드익스프레스 세종대로점,서울역,4.5,9,서울 중구 세종대로 23,37.5590349,126.9738246
투썸플레이스 용산트윈시티점,서울역,3.1,14,서울 용산구 한강대로 366 트윈시티남산 오피스동 1층,37.5507383,126.9727203
덕수궁 리에제와플,서울역,3.4,1361,서울 중구 덕수궁길 5 1층,37.5647918,126.9764535
베르시,서울역,4.8,129,서울 용산구 만리재로 172-1 1층,37.55378899999999,126.9655547
투썸플레이스 서소문점,서울역,4.0,34,서울 중구 서소문로 135 연호빌딩 1층,37.5640071,126.9758269
일루소 커피,서울역,5.0,25,서울 중구 소월로 39-1 1층,37.5562996,126.9769743
공차 서울역점,서울역,2.5,54,서울 중구 한강대로 405 서울역사 지하1층,37.5562878,126.9694414
마뫼,서울역,,140,서울 중구 소파로 41 1층,37.5551714,126.9813491
라이크디즈1601,서울역,4.6,401,서울 중구 서소문로 116 유원빌딩 16층 1601호,37.5626639,126.9740587
도깨비코티지,서울역,4.0,198,서울 용산구 소월로2나길 6-1 1층,37.5532579,126.9770758
메가MGC커피 회현SK리더스뷰점,서울역,3.0,13,서울 중구 퇴계로 72 SK리더뷰남산아파트 상가동 1층 101호,37.5591263,126.9806365
바나프레소 남대문점,서울역,3.4,22,서울 중구 세종대로 15 1층,37.5583478,126.973244
골드버튼커피,서울역,3.8,174,서울 용산구 한강대로80길 5 1층,37.54267919999999,126.9731829
커피빌라,서울역,3.1,17,서울 중구 청파로 445,37.5591562,126.9685114
할리스 충정래미안점,서울역,3.2,13,서울 중구 중림로 21 더플레이스충정로 1층,37.5589283,126.9659465
컴포즈커피 후암시장점,서울역,5.0,2,서울 용산구 한강대로104길 62 1층,37.5501212,126.975589
남대문커피,서울역,4.5,29,서울 중구 남대문로 10,37.5605234,126.9770263
스타벅스 숭례문SG타워점,서울역,4.4,23,서울 중구 세종대로 14,37.557877,126.9743793
아크바 중림점,서울역,3.5,18,서울 중구 중림로7길 10,37.55836670000001,126.967508
커피빈 순화동라마다호텔점,서울역,5.0,3,서울 중구 칠패로 27 로비 1층 151호,37.5601765,126.9720654
카페드콘서트 남대문점,서울역,3.8,14,서울 중구 세종대로 17 와이즈타워 1층,37.5587401,126.9731482
스타벅스 퍼시픽타워점,서울역,3.0,25,서울 중구 세종대로9길 41 1층,37.5613397,126.9730201
메가MGC커피 서울역한라비발디점,서울역,4.1,11,서울 중구 만리재로 177 서울역한라비발디센트럴 상가동 지하2층 108호,37.55430399999999,126.9659934
시엠프레꼬모도밍고,서울역,,86,서울 용산구 후암로34길 11,37.5513039,126.9777903
스타벅스 순화동더샵점,서울역,4.8,20,서울 중구 칠패로 27 포스코더# A동 102호,37.5601765,126.9720654
뚜르드카페 티마크그랜드호텔 명동지점,서울역,1.0,1,서울 중구 퇴계로 52 1층,37.5584538,126.9786466
더스팟 패뷸러스,서울역,3.9,1993,"서울 중구 명동2길 22 1,2층",37.56222229999999,126.9824597
매머드커피 서울역점,서울역,4.2,10,서울 용산구 후암로 101 1층,37.5534069,126.9743428
르몽블랑,해방촌,4.0,337,서울 용산구 신흥로 99-4 1층,37.5448885,126.9848528
오랑오랑,해방촌,3.7,187,"서울 용산구 소월로20길 26-14 1,2층",37.5450844,126.9850594
타자기,해방촌,4.2,155,서울 용산구 신흥로 97-5 2층,37.5452323,126.9848843
눕카페&피자펍,해방촌,4.1,305,서울 용산구 신흥로26길 20 해방타워 5층,37.545082,126.9838941
오잇(OEAT),해방촌,4.2,536,서울 용산구 신흥로 95 건물전체,37.5454935,126.9850874
콤포타블 남산,해방촌,4.3,744,서울 용산구 두텁바위로60길 49 대원정사 별관 4층,37.5489161,126.9833721
업스탠딩커피,해방촌,4.1,288,"서울 용산구 신흥로 99-11 1,2층",37.5449265,126.9849717
S.caf,해방촌,3.4,175,서울 용산구 소월로26길 12 아르테소월 3층,37.54544,126.9870497
쉘터 해방촌,해방촌,3.5,190,서울 용산구 신흥로11길 49-12 3층,37.544656,126.9855106
르카페,해방촌,4.4,60,서울 용산구 신흥로 33 1층,37.5415301,126.9870453
론드리프로젝트,해방촌,4.5,131,서울 용산구 신흥로 78 1층,37.5450442,126.9864935
더로열푸드앤드링크,해방촌,,234,서울 용산구 신흥로20길 37 1층,37.5472047,126.983946
달빛흘러간자리,해방촌,4.5,185,"서울 용산구 신흥로 95-5 1, 2층",37.5454078,126.985084
빌라커피,해방촌,3.7,299,서울 용산구 신흥로 101-9 2층,37.5446953,126.9849052
카페남산아래,해방촌,4.5,98,"서울 용산구 신흥로 94-1 1,2층",37.5456755,126.9849439
크레마노 해방촌점,해방촌,4.8,39,서울 용산구 소월로20길 28,37.5452749,126.9852049
토터스,해방촌,3.5,302,"서울 용산구 신흥로 81 1,2층",37.5453477,126.9859768
어반클리프 카페,해방촌,,199,"서울 용산구 신흥로20길 43 1, 2, 3층",37.5473948,126.9840487
투스키,해방촌,4.4,34,서울 용산구 소월로20길 55 1동 1층,37.5441451,126.9845804
꾸에바마테라,해방촌,4.2,104,서울 용산구 소월로20길 28-1 1층,37.5452539,126.9851972
Journey,해방촌,4.8,12,서울 용산구 신흥로 59 1층,37.5437097,126.987255
널담은공간 해방촌점,해방촌,2.7,18,서울 용산구 신흥로15길 18-12,37.5446013,126.9854254
올드빅,해방촌,3.7,190,서울 용산구 신흥로 95-13 1-4층,37.545179,126.9850028
해방공원(HB01),해방촌,4.4,32,"서울 용산구 신흥로 95-7 1-3층,루프탑",37.54535509999999,126.98512
바운스,해방촌,5.0,10,서울 용산구 신흥로3길 3 1층,37.5411082,126.9867129
토스티데이즈(Toasty days),해방촌,4.8,311,서울 용산구 신흥로 97-6 1층,37.5451869,126.9848677
아크페브 해방촌,해방촌,3.3,24,서울 용산구 신흥로 62 1층,37.5438416,126.9874015
파운드마켓,해방촌,3.3,55,서울 용산구 신흥로14길 9,37.5438584,126.9877436
메이플하우스,해방촌,3.4,32,서울 용산구 신흥로11길 4 1층,37.5431282,126.9875425
방있음프로젝트팩토리,해방촌,5.0,3,서울 용산구 신흥로 98,37.5453555,126.9847547
오이스터,해방촌,4.2,32,서울 용산구 두텁바위로 108,37.548626,126.9823483
카페 콤포트,해방촌,4.1,13,서울 용산구 두텁바위로60길 45 4층,37.5493879,126.9833303
카페다포딜,해방촌,4.2,183,서울 용산구 신흥로22가길 25 1층,37.545921,126.9828734
프리잔테,해방촌,5.0,19,서울 용산구 두텁바위로 88 지하1층 B101호,37.5469005,126.9816059
카페무니,해방촌,,176,서울 용산구 신흥로20길 37,37.5472047,126.983946
루메니코,해방촌,4.4,12,"서울 용산구 소월로20길 50 1층, 지층",37.5445061,126.984731
마우카,해방촌,3.5,30,서울 용산구 신흥로20길 39,37.5473047,126.9839166
파르고,해방촌,3.8,32,서울 용산구 신흥로 44 1층 3호,37.5421851,126.9875148
카페 오이이,해방촌,4.8,47,서울 용산구 신흥로2길 78 1층,37.5432001,126.9881256
빽다방 해방촌오거리점,해방촌,5.0,6,서울 용산구 신흥로20길 1 1층,37.5458142,126.9850884
Pollux coffee,해방촌,3.9,25,서울 용산구 신흥로 40 1층,37.5419504,126.9874568
아뜰리에남산,해방촌,4.7,26,서울 용산구 신흥로7길 51-5 3층,37.5432784,126.9850528
마그마,해방촌,5.0,4,서울 용산구 신흥로 73 1층,37.5446551,126.9864929
메가MGC커피 해방촌오거리점,해방촌,3.3,6,서울 용산구 소월로20길 23 1층,37.5454442,126.9854519
어컵오브굳,해방촌,5.0,32,서울 용산구 소월로20길 36-1,37.5449102,126.9851548
ATEXPRESS 해방촌점,해방촌,3.5,4,서울 용산구 신흥로 89,37.5456762,126.9854495
펄치,해방촌,4.2,10,서울 용산구 신흥로 57,37.5435382,126.9873417
개방,해방촌,4.8,18,서울 용산구 신흥로 100 지하1층,37.5452309,126.9846829
달,해방촌,4.7,51,서울 용산구 신흥로 9 1층,37.5393173,126.9864487
순수박물관,해방촌,3.7,39,서울 용산구 신흥로3가길 55,37.54224079999999,126.9840315
잎차,해방촌,4.1,137,서울 용산구 신흥로 95-21 2층,37.5450201,126.9850067
사려니숲,해방촌,0.0,0,서울 용산구 소월로20길 64,37.5440115,126.9841968
인투고,해방촌,4.3,3,서울 용산구 신흥로 45,37.5425002,126.9873104
델리마이크,해방촌,5.0,20,서울 용산구 신흥로7길 58-1 1층,37.543714,126.9849963
언더그라운드,해방촌,5.0,13,서울 용산구 신흥로25길 10 지층,37.5443039,126.983428
포뮬라커피,해방촌,4.7,47,서울 용산구 신흥로 54 1층,37.5431004,126.9878326
HARU(하루),해방촌,3.0,9,서울 용산구 신흥로15길 20 1층 가호,37.5441272,126.9857073
이브,해방촌,4.9,10,서울 용산구 신흥로23길 2 1층,37.5446533,126.983544
오아시스해방촌,해방촌,4.4,40,서울 용산구 신흥로 62 1층,37.5438416,126.9874015
해방촌아름이,해방촌,,48,서울 용산구 두텁바위로40길 28-14 3층,37.5474891,126.9837868
베이킷,해방촌,,66,서울 용산구 신흥로22가길 23 1층 101호,37.54580929999999,126.9829958
단희,해방촌,5.0,6,서울 용산구 소월로20길 32-1,37.5450767,126.9851764
남산토랑,해방촌,,35,서울 용산구 신흥로15길 18-8 보다서울 1층 101호,37.5445325,126.9856437
29금,해방촌,5.0,2,서울 용산구 소월로20길 36-1,37.5449102,126.9851548
저스틴,해방촌,2.0,37,서울 용산구 신흥로5길 8 1층,37.5418945,126.986653
갤러리더스퀘어 용산점,해방촌,2.0,53,서울 용산구 신흥로 103-1 2층,37.54478460000001,126.9844845
하테바,해방촌,5.0,1,서울 용산구 소월로20길 60 1층,37.544106,126.9843045
굿니스클럽,해방촌,4.9,12,서울 용산구 신흥로 99-9 지하1층,37.5449709,126.984914
카페1-88,해방촌,4.5,2,서울 용산구 신흥로 99-15,37.5448762,126.9850475
goodnessclub,해방촌,5.0,5,서울 용산구 신흥로 99-9 지층,37.5449709,126.984914
해방촌키토네,해방촌,0.0,0,서울 용산구 신흥로 77-1,37.5450312,126.9862685
카페아이몽,해방촌,5.0,5,서울 용산구 신흥로 97-4 2층,37.5452696,126.9848999
카페우디,해방촌,0.0,4,서울 용산구 신흥로 71-1,37.5445878,126.9865707
버튼크럼즈,해방촌,5.0,6,서울 용산구 신흥로14길 9 지하층,37.5438584,126.9877436
더월,해방촌,4.7,9,서울 용산구 신흥로3가길 55,37.54224079999999,126.9840315
에이머그,수유역,4.5,29,서울 강북구 노해로 21 벤처월드 1층,37.6375465,127.0226311
무너미,수유역,,345,서울 강북구 노해로8가길 40 1층,37.6398044,127.0236096
큐브이스케이프 수유점,수유역,4.3,69,서울 강북구 도봉로87길 11 2층,37.638337,127.0248677
투썸플레이스 수유사거리점,수유역,4.2,51,서울 강북구 도봉로 295 스타타워 1층,37.6349281,127.0229369
컴포즈커피 수유역점,수유역,5.0,6,서울 강북구 오패산로 417 1층,37.6376162,127.0258364
카페다담,수유역,4.4,10,서울 강북구 덕릉로 64 2층,37.6342809,127.0208048
커피빈 강북구청앞점,수유역,3.8,29,서울 강북구 한천로139길 25 1-2층,37.6390716,127.025728
엔제리너스 수유역점,수유역,2.8,136,서울 강북구 도봉로 333,37.6378691,127.0250254
모비딕 수유점,수유역,4.5,45,서울 강북구 도봉로 350 삼주빌딩 4층,37.6385766,127.0266946
노르웨이안우드,수유역,,260,"서울 강북구 도봉로87길 32-6 1,2층",37.6392082,127.0243418
스타벅스 수유역점,수유역,3.7,103,서울 강북구 도봉로 342,37.638045,127.026416
스타벅스 강북구청사거리점,수유역,4.2,90,서울 강북구 도봉로 365,37.6400318,127.027361
빈세앙,수유역,4.4,36,서울 강북구 오패산로 405 1층,37.63693620000001,127.0269001
설빙 서울강북수유역점,수유역,3.8,27,서울 강북구 오패산로 417 2-3층,37.6376162,127.0258364
백억커피 수유점,수유역,5.0,13,서울 강북구 도봉로 368 1층,37.6398538,127.0280416
양승진커피,수유역,3.9,18,서울 강북구 한천로129길 18 1층,37.6372359,127.0292168
선데이베이글,수유역,3.4,252,서울 강북구 한천로143길 12 1층,37.6408154,127.024613
할리스 수유사거리점,수유역,,38,서울 강북구 도봉로82길 11 2~4층,37.6358906,127.0243904
헬로우수유,수유역,4.3,39,서울 강북구 도봉로85길 14 1층,37.638085,127.0246075
디저트39 수유역점,수유역,3.9,46,서울 강북구 한천로140길 14 1층,37.641689,127.0276324
카페 멘덜리,수유역,4.8,107,서울 강북구 수유로 18 1층,37.63242960000001,127.0188574
훌리데이,수유역,5.0,26,서울 강북구 수유로 56 1층,37.6355581,127.0199752
낙과유수 본점,수유역,5.0,6,서울 강북구 도봉로101길 59 1층,37.6443495,127.0277505
칩멍크,수유역,4.8,114,서울 강북구 삼양로98길 7 1층,37.6387399,127.0176157
