name,category,region,score,review,value,price,address,latitude,longitude
강촌숯불닭갈비,닭요리,서울역,4.2,14,11.373810844629283,14500,서울 용산구 한강대로104길 63 1층 (우)04325,37.5503308,126.9758109
은호식당 남대문본점,곰탕,서울역,3.2,745,21.167121920652036,23750,서울 중구 남대문시장4길 28-4 (우)04528,37.5590028,126.9770725
연타발 서울역점,"곱창,막창",서울역,2.7,414,16.276352004622886,0,서울 중구 퇴계로 10 1층 (우)04637,37.556306,126.9744798
청년우담,"육류,고기",서울역,4.7,36,16.971314189427854,9250,서울 용산구 후암로 93 2층 (우)04324,37.5533423,126.9751213
벤티버거 서울역점,햄버거,서울역,4.3,31,14.902664382038823,6075,"서울 중구 중림로 48-1 1,2층 (우)04508",37.55726420000001,126.9682291
오공일 충정로점,한식,서울역,3.9,317,22.47200039284269,23000,서울 중구 손기정로1길 38 1~4층 (우)04503,37.5588462,126.9620563
쌀쌀맞은닭 서울역점,치킨,서울역,4.4,16,12.466138713847352,16400,서울 용산구 후암로 107 1층 (우)04323,37.5524689,126.9734
보니스피자 용산점,피자,해방촌,3.6,621,23.158584333861047,21500,서울 용산구 신흥로3길 2 1층 (우)04338,37.5411922,126.98693
르몽블랑,디저트카페,해방촌,4.0,337,23.292183581932075,5875,서울 용산구 신흥로 99-4 1층 (우)04337,37.5448885,126.9848528
더백푸드트럭 해방촌점,햄버거,해방촌,2.9,427,17.57145726718721,11975,"서울 용산구 신흥로20길 45-1 1,2층 (우)04328",37.5475016,126.9840103
해방식당,한식,해방촌,4.0,587,25.506907791594507,17750,서울 용산구 신흥로22길 5 1층 (우)04337,37.5456362,126.9846284
오랑오랑,카페,해방촌,3.7,187,19.374835262470814,4750,"서울 용산구 소월로20길 26-14 1,2층 (우)04337",37.5450844,126.9850594
모로코코카페,양식,해방촌,3.6,264,20.0870273735504,11666,서울 용산구 신흥로 34 남동연립 101호 (우)04339,37.5414636,126.987332
타자기,카페,해방촌,4.2,155,21.209395230448056,6250,서울 용산구 신흥로 97-5 2층 (우)04337,37.5452323,126.9848843
라구,"스테이크,립",해방촌,4.0,199,21.193269466192145,18250,서울 용산구 신흥로 42 1층 (우)04339,37.5421851,126.9875148
팟카파우,태국음식,해방촌,4.7,450,28.72389649566259,12750,서울 용산구 신흥로 97-6 2층 (우)04337,37.5451869,126.9848677
빌라드블루 Villa de Bleu,양식,해방촌,3.8,172,19.58250805909156,18000,서울 용산구 신흥로 30-1 1층 (우)04339,37.54117,126.9871758
눕카페&피자펍,카페,해방촌,4.1,305,23.46669891800476,10700,서울 용산구 신흥로26길 20 해방타워 5층 (우)04337,37.545082,126.9838941
타코스탠드,"멕시칸,브라질",해방촌,4.0,410,24.074372857984937,3675,서울 용산구 신흥로 34 1층 (우)04339,37.5414636,126.987332
심야식당기억,일식,해방촌,4.4,384,26.194270670866253,28000,서울 용산구 신흥로 41 1층 (우)04338,37.5422009,126.9872525
성광대도,일본식주점,해방촌,4.2,184,21.925494465328963,23000,서울 용산구 신흥로 63 (우)04338,37.5425714,126.9857498
오잇(OEAT),카페,해방촌,4.2,536,26.401191996937232,6000,서울 용산구 신흥로 95 건물전체 (우)04337,37.5452167,126.9829043
피자오,피자,해방촌,4.1,192,21.57702977451003,39600,서울 용산구 신흥로 15-1 (우)04338,37.5400251,126.9864697
콤포타블 남산,카페,해방촌,4.3,744,28.437552139032107,5875,서울 용산구 두텁바위로60길 49 대원정사 별관 4층 (우)04328,37.5489161,126.9833721
해방촌 혼고,"육류,고기",해방촌,4.5,125,21.76326858128165,22675,서울 용산구 신흥로 89 1층 (우)04338,37.5456762,126.9854495
면마루,한식,해방촌,4.1,83,18.166348875257583,8000,서울 용산구 신흥로 86 2층 (우)04339,37.5456589,126.9859476
꿈앤펀,양식,해방촌,4.7,71,20.10033075937546,19250,서울 용산구 신흥로20길 7 (우)04328,37.5460687,126.9848831
업스탠딩커피,카페,해방촌,4.1,288,23.23234942126097,0,"서울 용산구 신흥로 99-11 1,2층 (우)04337",37.5449265,126.9849717
S.caf,카페,해방촌,3.4,175,17.579645583129714,6000,서울 용산구 소월로26길 12 아르테소월 3층 (우)04339,37.54544,126.9870497
베제투스,양식,해방촌,4.3,59,17.60568161755503,14500,서울 용산구 신흥로 59 1층 (우)04338,37.5437097,126.987255
해방촌해운대,술집,해방촌,3.7,63,15.387867408430786,21250,서울 용산구 신흥로2길 31 1층 101호 (우)04339,37.5413054,126.9872939
에그앤플라워,이탈리안,해방촌,3.1,142,15.384818353805713,23500,서울 용산구 신흥로26길 35 (우)04337,37.5453523,126.9843008
데칼코마니,양식,해방촌,4.8,918,32.751773387307296,67325,서울 용산구 신흥로 97-4 1-2층 (우)04337,37.5452696,126.9848999
해방촌닭,치킨,해방촌,4.3,145,21.429508473345845,21000,서울 용산구 신흥로 97-5 1층 (우)04337,37.5452323,126.9848843
쉘터 해방촌,카페,해방촌,3.5,190,18.382956998163205,0,서울 용산구 신흥로11길 49-12 3층 (우)04338,37.544656,126.9855106
르카페,카페,해방촌,4.4,60,18.08784500236257,4925,서울 용산구 신흥로 33 1층 (우)04338,37.5415301,126.9870453
에잇피스피자,피자,해방촌,4.2,41,15.698212396790147,20750,서울 용산구 신흥로 42 1층 (우)04339,37.5421851,126.9875148
오파토,양식,해방촌,3.5,539,22.020491988454122,8500,서울 용산구 신흥로12길 4 1층 (우)04339,37.54333949999999,126.9879394
론드리프로젝트,카페,해방촌,4.5,131,21.972608651638666,5950,서울 용산구 신흥로 78 1층 (우)04339,37.5450442,126.9864935
달빛흘러간자리,카페,해방촌,4.5,185,23.51586003170941,3750,"서울 용산구 신흥로 95-5 1, 2층 (우)04337",37.5454078,126.985084
노스트레스버거,햄버거,해방촌,3.4,308,19.493360341452334,9000,서울 용산구 신흥로 62 1층 (우)04339,37.5438416,126.9874015
빌라커피,카페,해방촌,3.7,299,21.103995156227946,5000,서울 용산구 신흥로 101-9 2층 (우)04337,37.5446953,126.9849052
카페남산아래,카페,해방촌,4.5,98,20.678039325605653,4000,"서울 용산구 신흥로 94-1 1,2층 (우)04328",37.5456755,126.9849439
방방,와인바,해방촌,4.2,190,22.059548397795847,9500,"서울 용산구 신흥로 99-9 1,2층 (우)04337",37.5449709,126.984914
크레마노 해방촌점,카페,해방촌,4.8,39,17.706621379746892,3100,서울 용산구 소월로20길 28 (우)04337,37.5452749,126.9852049
루베이크,"제과,베이커리",해방촌,4.4,47,17.033284447994724,8500,서울 용산구 신흥로11길 50 지하1층 (우)04338,37.5447876,126.9861363
코타티,아이스크림,해방촌,4.2,60,17.26567022952791,5000,서울 용산구 신흥로12길 7 진흥푸르지오 1층 101호 (우)04339,37.5434626,126.9881743
토터스,카페,해방촌,3.5,302,19.998064819282792,7375,"서울 용산구 신흥로 81 1,2층 (우)04338",37.5453477,126.9859768
춈,양식,해방촌,4.6,298,26.22204043759716,21750,서울 용산구 신흥로 30 2층 (우)04339,37.5410461,126.9872407
세몰리나클럽,"호프,요리주점",해방촌,4.1,239,22.470619585702163,16500,서울 용산구 신흥로 59 1층 (우)04338,37.5437097,126.987255
사랑방 참숯화로구이,"육류,고기",해방촌,4.5,113,21.31289301777523,20250,서울 용산구 신흥로36길 4 (우)04337,37.5463972,126.9817824
카사블랑카,샌드위치,해방촌,4.2,198,22.231880263842868,8500,서울 용산구 신흥로 35 1층 (우)04338,37.5416416,126.9871159
홍,퓨전중식,해방촌,3.8,68,16.089604717469587,17750,서울 용산구 신흥로 95-17 1층 (우)04337,37.5450918,126.9849775
브루어스,"호프,요리주점",해방촌,4.4,73,18.93788641009835,14750,서울 용산구 신흥로20길 39 (우)04328,37.5473047,126.9839166
던베이글,"제과,베이커리",해방촌,4.4,57,17.865949246404245,11150,서울 용산구 신흥로 44 1층 (우)04339,37.5421851,126.9875148
어글라스오브,와인바,해방촌,3.4,74,14.679459586023453,6750,서울 용산구 신흥로11길 63 1층 101호 (우)04338,37.5451933,126.9855241
꼼모아,프랑스음식,해방촌,3.8,205,20.245929441400406,44000,서울 용산구 신흥로 56 1층 (우)04339,37.5435308,126.9877163
다모토리히읗,"호프,요리주점",해방촌,4.2,114,19.92871493912565,15750,서울 용산구 신흥로 31 1층 (우)04338,37.541293,126.986965
벤디또,"멕시칸,브라질",해방촌,4.6,42,17.301520532190384,13250,서울 용산구 신흥로 100 1층 (우)04337,37.5452309,126.9846829
테이블뷰,양식,해방촌,5.0,77,21.783544133447958,73500,서울 용산구 신흥로15길 18-8 1층 102호 (우)04338,37.5445325,126.9856437
훈육,"육류,고기",해방촌,3.4,23,10.805383023183015,18000,서울 용산구 소월로20길 38 1층 (우)04337,37.5448883,126.98515
투스키,카페,해방촌,4.4,34,15.643531470553421,0,서울 용산구 소월로20길 55 1동 1층 (우)04338,37.5441451,126.9845804
꾸에바마테라,카페,해방촌,4.2,104,19.546633470661597,4625,서울 용산구 소월로20길 28-1 1층 (우)04337,37.5452539,126.9851972
바이두부,샐러드,해방촌,4.6,299,26.237399383418524,4825,서울 용산구 소월로20길 10 2층 (우)04328,37.5460603,126.9852049
"주식회사 하버브라운Harbor Brown Co., Ltd.","제과,베이커리",해방촌,5.0,6,9.729550745276565,0,서울 용산구 신흥로3가길 2 (우)04338,37.5413009,126.986265
미드나잇포레스트,피자,해방촌,3.9,54,15.628599422406637,13725,서울 용산구 소월로20길 42 지하층 (우)04337,37.5446761,126.9850167
Journey,카페,해방촌,4.8,4,7.725301979683681,9500,서울 용산구 신흥로 59 1층 (우)04338,37.5437097,126.987255
소울다이닝,양식,해방촌,4.2,89,18.899200615387112,200000,서울 용산구 신흥로26길 35 지하1층 (우)04337,37.5453523,126.9843008
복만루,중국요리,해방촌,4.3,76,18.67836331397084,8750,서울 용산구 신흥로20길 14 1층 (우)04328,37.5463435,126.9848254
로우로우 버거샵,햄버거,해방촌,4.8,16,13.599424051469837,8975,서울 용산구 신흥로 41-1 102호 (우)04338,37.5423268,126.9872978
널담은공간 해방촌점,카페,해방촌,2.7,18,7.949985243749389,5000,서울 용산구 신흥로15길 18-12 (우)04338,37.5446013,126.9854254
지니펍 칵테일바 해방촌본점,칵테일바,해방촌,5.0,6,9.729550745276565,3009666,서울 용산구 신흥로 37 3층 (우)04338,37.5418074,126.9871338
올드빅,카페,해방촌,3.7,190,19.433411683772533,5625,서울 용산구 신흥로 95-13 1-4층 (우)04337,37.545179,126.9850028
해방공원(HB01),카페,해방촌,4.4,29,14.965268479313485,6000,"서울 용산구 신흥로 95-7 1-3층,루프탑 (우)04337",37.54535509999999,126.98512
바운스,카페,해방촌,5.0,4,8.047189562170502,6375,서울 용산구 신흥로3길 3 1층 (우)04338,37.5411082,126.9867129
노멀브런치,양식,해방촌,4.4,184,22.96956563034463,17500,서울 용산구 신흥로 142 1층 (우)04337,37.545824,126.9818369
오리,양식,해방촌,3.7,160,18.801196150442514,20000,서울 용산구 신흥로12길 4 1층 (우)04339,37.54333949999999,126.9879394
토스티데이즈(Toasty days),카페,해방촌,4.8,311,27.566415301485517,6625,서울 용산구 신흥로 97-6 1층 (우)04337,37.5451869,126.9848677
대광어회집,회,수유역,4.0,409,24.064628638793415,51250,서울 강북구 노해로 31 1층 (우)01078,37.6383412,127.0213498
스시노칸도 수유점,"초밥,롤",수유역,4.0,224,21.66440160881768,11125,서울 강북구 한천로139나길 1 3층 (우)01072,37.6390657,127.0252419
고메스퀘어 수유점,뷔페,수유역,3.1,396,18.55020247013029,26400,서울 강북구 도봉로 308 9층 (우)01062,37.6356916,127.0238173
장수마늘보쌈,"족발,보쌈",수유역,4.1,401,24.585453563337985,12875,서울 강북구 한천로 960 1층 (우)01061,37.636916,127.0344728
산성골,"육류,고기",수유역,3.0,96,13.724132935510148,41500,서울 강북구 덕릉로 126 (우)01130,37.6341917,127.0276685
여러분평양냉면,냉면,수유역,4.6,215,24.72628067534716,15500,서울 강북구 한천로 1074 1층 (우)01053,37.6426746,127.0249428
진순대곰탕,국밥,수유역,4.4,225,23.850353996798063,11000,서울 강북구 수유로 71 1층 (우)01080,37.6369599,127.0214396
소담촌 수유점,샤브샤브,수유역,3.9,147,19.489127867680047,16900,서울 강북구 도봉로 388 테마빌딩 8층 (우)01056,37.6413292,127.0296304
낙지일번지,"해물,생선",수유역,4.3,464,26.410760844025628,17750,서울 강북구 도봉로89길 10 1층 (우)01074,37.6392816,127.0260293
춘천골닭갈비,닭요리,수유역,4.2,81,18.508220838509864,12250,서울 강북구 한천로 1050 1층 (우)01054,37.64115839999999,127.0267999
화로몽 수유역점,닭요리,수유역,4.5,40,16.711074300169386,10500,서울 강북구 노해로8가길 18 (우)01072,37.6388137,127.0237091
이씨부엌,일본식주점,수유역,4.5,84,19.991930654206424,22500,서울 강북구 노해로8가길 32 (우)01072,37.6394122,127.0236342
큰두레참숯 국내산무한리필,"육류,고기",수유역,4.5,154,22.69541302613661,11933,서울 강북구 도봉로 284 1층 (우)01128,37.6323873,127.0241753
연화양꼬치 본관,양꼬치,수유역,4.4,46,16.940649447524258,16750,서울 강북구 한천로 1078 (우)01053,37.6426746,127.0249428
연탄집,"육류,고기",수유역,3.6,73,15.494634335535013,15750,서울 강북구 오패산로77길 31 (우)01065,37.6362527,127.025355
쿄우,일본식주점,수유역,5.0,161,25.437981676161918,16000,서울 강북구 오패산로 389 (우)01065,37.6363102,127.0265068
수유부추곱창,"곱창,막창",수유역,4.6,142,22.82908529919557,29000,서울 강북구 도봉로87길 26-21 (우)01072,37.6393043,127.0247664
흥부전놀부전,"호프,요리주점",수유역,3.3,280,18.60657040880136,18750,서울 강북구 노해로 42-1 1층 (우)01072,37.6394536,127.0229117
호조참치,참치회,수유역,4.0,1860,30.115477026569003,45000,서울 강북구 한천로 1062 (우)01053,37.6426746,127.0249428
만두향,한식,수유역,4.5,157,22.78167764862135,12250,서울 강북구 한천로123길 61 1층 (우)01068,37.6355956,127.0294287
상미규카츠 수유본점,"돈까스,우동",수유역,3.5,511,21.834136187638276,15625,서울 강북구 도봉로87길 32 1층 (우)01072,37.6390624,127.0241829
에이머그,카페,수유역,4.5,29,15.305388217479699,4425,서울 강북구 노해로 21 벤처월드 1층 (우)01080,37.6375465,127.0226311
육두막,"육류,고기",수유역,3.9,113,18.47117394873853,28250,서울 강북구 노해로 38 1층 (우)01072,37.63929770000001,127.0238259
수유리우동집 본점,"돈까스,우동",수유역,3.2,117,15.266190798290129,6875,서울 강북구 덕릉로 94 1층 (우)01129,37.6340274,127.0254666
우선도,"육류,고기",수유역,3.8,61,15.683110663171348,32675,서울 강북구 노해로8가길 28 1~2층 (우)01072,37.6392968,127.0236591
큐브이스케이프 수유점,테마카페,수유역,4.3,69,18.268529540812246,0,서울 강북구 도봉로87길 11 2층 (우)01073,37.638337,127.0248677
고향 가마솥곰탕,곰탕,수유역,3.3,55,13.283660579425993,13500,서울 강북구 한천로131길 36 1층 (우)01063,37.6379041,127.0266399
요리왕,중국요리,수유역,4.0,62,16.57253890556613,10000,서울 도봉구 덕릉로59마길 18 (우)01468,37.6404361,127.0371128
베틀아구찜 베틀1호점,아구,수유역,4.0,35,14.33407575382444,39000,서울 강북구 한천로131길 27 (우)01064,37.6381749,127.0271328
수유라멘,일본식라면,수유역,4.1,174,21.175622493086408,11000,서울 강북구 한천로131길 17 1층 (우)01064,37.6384408,127.0274209
조연탄 수유점,"육류,고기",수유역,4.5,327,26.068561237728648,12500,서울 강북구 한천로140길 20 (우)01054,37.6407714,127.0275941
산해진미,분식,수유역,4.5,48,17.51319134149782,5500,서울 강북구 한천로132길 34 1층 (우)01058,37.6391554,127.0298819
정아각 수유점,중국요리,수유역,4.2,309,24.093603649412607,11000,서울 강북구 한천로 1064 흥부네빌딩 1층 (우)01053,37.6426746,127.0249428
다래함박스텍,"돈까스,우동",수유역,4.4,395,26.318222529519716,6750,서울 강북구 수유로 20-2 (우)01112,37.6327602,127.0190328
황주집,"곱창,막창",수유역,3.4,302,19.426691538731852,40000,서울 강북구 도봉로 372 1층 (우)01056,37.6400727,127.0295322
신천지조개구이,조개,수유역,3.2,51,12.643979899460568,50500,서울 강북구 도봉로87길 22 (우)01072,37.638725,127.0246687
수유감자탕,감자탕,수유역,4.3,58,17.533411008794594,31333,서울 강북구 수유로 80 1층 (우)01081,37.6361302,127.0224603
용용선생 수유점,"호프,요리주점",수유역,3.1,78,13.545288342647767,16900,서울 강북구 노해로8길 28 프리마베라빌딩 1층 (우)01073,37.638283,127.024383
맥도날드 수유점,패스트푸드,수유역,3.4,114,16.13276923643505,0,서울 강북구 도봉로 342 (우)01063,37.6381546,127.0271543
다리원풍천장어,장어,수유역,3.6,103,16.71980723690894,42250,서울 강북구 노해로8길 2 1층 (우)01073,37.6376473,127.0232076
써브웨이 수유역점,샌드위치,수유역,3.3,51,13.03910427131871,9850,서울 강북구 오패산로 417 (우)01062,37.6373797,127.0251612
일번지정육식당 수유점,"육류,고기",수유역,4.1,71,17.534331087965825,52500,서울 강북구 한천로140길 5 (우)01054,37.6404211,127.0268393
수유리우동집 강북구청점,"돈까스,우동",수유역,3.1,31,10.743781298679153,7500,서울 강북구 한천로 1042 1층 (우)01054,37.64115839999999,127.0267999
신의주부대찌개 수유리점,"찌개,전골",수유역,2.8,53,11.169155330379969,8000,서울 강북구 한천로131길 7 1층 (우)01064,37.6386332,127.027865
호남해물탕,"해물,생선",수유역,4.1,23,13.030020704426576,51750,서울 강북구 한천로139길 42 (우)01072,37.638904,127.0249021
석관동떡볶이 수유점,떡볶이,수유역,3.0,95,13.693044574403508,7125,서울 강북구 도봉로87길 14 1층 (우)01074,37.6385205,127.0249913
공릉동닭한마리 수유점,닭요리,수유역,4.8,58,19.572179730747454,27500,서울 강북구 덕릉로28길 45 1층 (우)01132,37.6326668,127.0245415
쌍문동판다쓰,중국요리,수유역,4.1,179,21.29112308864986,19250,서울 도봉구 우이천로24길 49 1층 (우)01449,37.6467862,127.0306523
스시와다,"초밥,롤",수유역,4.3,23,13.665631470496166,33750,서울 강북구 도봉로 290 1층 (우)01128,37.6323873,127.0241753
상미식당,일식집,수유역,3.3,187,17.280258477338833,13000,서울 강북구 수유로 82 1층 (우)01081,37.6361172,127.0226456
마장동고기집 서울수유역점,"육류,고기",수유역,3.7,11,9.194154604215601,29700,서울 강북구 도봉로82길 23 1층 (우)01069,37.63552730000001,127.0249065
올드델리 수유점,인도음식,수유역,4.1,64,17.11498780657211,7750,서울 강북구 도봉로 355 2층 (우)01074,37.6393918,127.026749
향원,중국요리,수유역,4.3,59,17.60568161755503,7000,서울 도봉구 덕릉로59길 62 1층 (우)01469,37.6413414,127.0382367
홍익짬뽕 수유직영점,중국요리,수유역,3.0,75,12.992200020858993,9500,서울 강북구 노해로 33 1층 (우)01078,37.6383412,127.0213498
하와이조개 수유점,조개,수유역,4.7,689,30.722450508679135,21250,서울 강북구 노해로8길 29 (우)01072,37.6385329,127.0241951
장강기사님식당,중국요리,수유역,4.1,78,17.914736195114788,6750,서울 강북구 수유로 62-1 1층 (우)01081,37.6357527,127.0205992
리얼파스타 수유점,이탈리안,수유역,3.8,203,20.20885597660802,18850,서울 강북구 도봉로87길 26-12 (우)01072,37.6392168,127.0249104
은수식당,"육류,고기",수유역,4.1,33,14.45807815092626,16725,서울 강북구 한천로 1063 1층 (우)01070,37.6414109,127.0235057
군산해물탕,"매운탕,해물탕",수유역,3.4,40,12.626145026794648,48750,서울 강북구 한천로139길 41 1층 (우)01074,37.6385662,127.0251461
스시훈,"초밥,롤",수유역,4.2,9,9.670857390574993,16750,서울 강북구 오패산로 402 1층 (우)01064,37.6376395,127.028163
버거킹 수유역점,패스트푸드,수유역,3.6,53,14.360342567631388,0,서울 강북구 도봉로 314 삼성화재 1층 (우)01062,37.6373797,127.0251612
양다리걸쳤네 수유본점,"육류,고기",수유역,2.8,48,10.897096834709753,71000,"서울 강북구 노해로8길 16 우암센스뷰 101,102호 (우)01073",37.637762,127.023998
문가네정육식당 수유본점,"육류,고기",수유역,3.2,130,15.600631434243684,43000,"서울 강북구 한천로 1077 1,2층 (우)01070",37.6423016,127.0231916
돌깨마을맷돌순두부 수유점,두부전문점,수유역,2.8,76,12.162655181190315,10500,서울 강북구 오패산로 411 1층 (우)01065,37.6363102,127.0265068
투썸플레이스 수유사거리점,커피전문점,수유역,4.2,51,16.595223618041995,4700,서울 강북구 도봉로 295 스타타워 1층 (우)01081,37.6349281,127.0229369
컴포즈커피 수유역점,커피전문점,수유역,5.0,1,3.4657359027997265,0,서울 강북구 오패산로 417 1층 (우)01062,37.6373797,127.0251612
베이징양꼬치 수유점,양꼬치,수유역,3.8,26,12.52418009081645,12250,서울 강북구 한천로 1040 2층 (우)01054,37.6403775,127.026698
쭈꾸미킹 쌍문점,"해물,생선",수유역,2.7,70,11.509235668011552,13250,서울 도봉구 도봉로 425 1층 (우)01452,37.6443516,127.0306343
분코,일본식주점,수유역,3.6,82,15.907826188067753,11000,서울 강북구 도봉로87길 34-4 1층 (우)01072,37.6392075,127.0241239
신매콤터,분식,수유역,3.1,78,13.545288342647767,5375,서울 강북구 오패산로 412 (우)01064,37.6376395,127.028163
카페다담,카페,수유역,4.4,8,9.667788140279367,4650,서울 강북구 덕릉로 64 2층 (우)01112,37.6342809,127.0208048
고도라멘 수유본점,일본식라면,수유역,4.4,49,17.212901223883843,10125,서울 강북구 오패산로77길 4 1층 (우)01062,37.6373455,127.0262014
